DAY, TIME, API, PLATFORM, LANGUAGE, ACTIVITY, FILESIZE, LATENCY, MEMORY, CPUTIME
"2016-04-08","02:03:58","nativa","aws","python","upload","310","2592.51999855","27476","0.24"
"2016-04-08","02:04:01","nativa","aws","python","upload","310","2364.14289474","27568","0.25"
"2016-04-08","02:04:01","multicloud","aws","python","upload","310","2303.16901207","19268","0.11"
"2016-04-08","02:04:04","nativa","aws","python","upload","310","3187.22891808","27508","0.24"
"2016-04-08","02:04:05","multicloud","aws","python","upload","310","2069.24796104","19252","0.1"
"2016-04-08","02:04:08","nativa","aws","python","upload","310","3065.2589798","27440","0.25"
"2016-04-08","02:04:08","multicloud","aws","python","upload","310","2245.85604668","19184","0.11"
"2016-04-08","02:04:11","nativa","aws","python","upload","310","2545.73583603","27576","0.24"
"2016-04-08","02:04:12","multicloud","aws","python","upload","310","2064.05496597","19256","0.1"
"2016-04-08","02:04:13","nativa","aws","python","upload","310","2546.3180542","27524","0.25"
"2016-04-08","02:04:15","multicloud","aws","python","upload","310","2324.91707802","19320","0.11"
"2016-04-08","02:04:16","nativa","aws","python","upload","310","2585.92200279","27520","0.24"
"2016-04-08","02:04:18","multicloud","aws","python","upload","310","2332.81493187","19300","0.11"
"2016-04-08","02:04:19","nativa","aws","python","upload","310","2488.02804947","27548","0.24"
"2016-04-08","02:04:22","nativa","aws","python","upload","310","2519.44708824","27528","0.25"
"2016-04-08","02:04:22","multicloud","aws","python","upload","310","2315.86503983","19244","0.1"
"2016-04-08","02:04:25","nativa","aws","python","upload","310","2709.52606201","27476","0.24"
"2016-04-08","02:04:25","multicloud","aws","python","upload","310","2283.79106522","19264","0.11"
"2016-04-08","02:04:28","nativa","aws","python","upload","310","2599.27201271","27472","0.25"
"2016-04-08","02:04:29","multicloud","aws","python","upload","310","2390.87820053","19260","0.11"
"2016-04-08","02:04:30","nativa","aws","python","upload","310","2506.87122345","27492","0.24"
"2016-04-08","02:04:32","multicloud","aws","python","upload","310","2338.58704567","19252","0.11"
"2016-04-08","02:04:33","nativa","aws","python","upload","310","2329.56695557","27544","0.25"
"2016-04-08","02:04:36","multicloud","aws","python","upload","310","2156.24904633","19252","0.11"
"2016-04-08","02:04:37","nativa","aws","python","upload","310","3153.71108055","27492","0.25"
"2016-04-08","02:04:39","nativa","aws","python","upload","310","2280.95006943","27540","0.24"
"2016-04-08","02:04:42","nativa","aws","python","upload","310","2604.60615158","27472","0.25"
"2016-04-08","02:04:42","multicloud","aws","python","upload","310","2216.89391136","19252","0.11"
"2016-04-08","02:04:45","nativa","aws","python","upload","310","2573.47202301","27540","0.25"
"2016-04-08","02:04:46","multicloud","aws","python","upload","310","2293.21789742","19252","0.1"
"2016-04-08","02:04:49","multicloud","aws","python","upload","310","2122.50208855","19204","0.11"
"2016-04-08","02:04:52","multicloud","aws","python","upload","310","2126.73306465","19252","0.11"
"2016-04-08","02:04:56","multicloud","aws","python","upload","310","2073.82798195","19264","0.11"
"2016-04-08","02:04:59","multicloud","aws","python","upload","310","2433.43496323","19208","0.11"
"2016-04-08","02:05:03","multicloud","aws","python","upload","310","2350.34894943","19252","0.11"
"2016-04-08","02:05:06","multicloud","aws","python","upload","310","2293.72000694","19264","0.1"
"2016-04-08","02:05:10","multicloud","aws","python","upload","310","2327.85701752","19332","0.11"
"2016-04-08","02:05:13","multicloud","aws","python","upload","310","2312.41798401","19228","0.11"
"2016-04-08","02:05:17","multicloud","aws","python","upload","310","2314.44787979","19140","0.1"
"2016-04-08","02:05:20","multicloud","aws","python","upload","310","2340.29912949","19248","0.11"
"2016-04-08","02:05:24","multicloud","aws","python","upload","310","2372.56193161","19264","0.1"
"2016-04-08","02:05:27","multicloud","aws","python","upload","310","2104.58278656","19252","0.11"
"2016-04-08","02:05:30","multicloud","aws","python","upload","310","2384.40394402","19216","0.1"
"2016-04-08","02:05:34","multicloud","aws","python","upload","310","2218.1699276","19264","0.11"
"2016-04-08","02:05:37","multicloud","aws","python","upload","310","2017.87304878","19272","0.11"
"2016-04-08","02:05:40","multicloud","aws","python","upload","310","2120.56303024","19212","0.11"
"2016-04-08","03:30:08","nativa","aws","python","download","310","5605.91697693","27460","0.25"
"2016-04-08","03:30:11","multicloud","aws","python","download","310","8495.35608292","19104","0.15"
"2016-04-08","03:30:13","nativa","aws","python","download","310","5070.52111626","27420","0.25"
"2016-04-08","03:30:16","multicloud","aws","python","download","310","4216.94397926","19028","0.15"
"2016-04-08","03:30:18","nativa","aws","python","download","310","4863.60216141","27552","0.24"
"2016-04-08","03:30:21","multicloud","aws","python","download","310","3965.54303169","19080","0.14"
"2016-04-08","03:30:26","nativa","aws","python","download","310","7416.56112671","27496","0.26"
"2016-04-08","03:30:29","multicloud","aws","python","download","310","6736.46712303","19020","0.15"
"2016-04-08","03:30:31","nativa","aws","python","download","310","5056.46705627","27488","0.25"
"2016-04-08","03:30:37","multicloud","aws","python","download","310","6502.89201736","19084","0.15"
"2016-04-08","03:30:37","nativa","aws","python","download","310","5459.34915543","27556","0.26"
"2016-04-08","03:30:43","nativa","aws","python","download","310","5385.25819778","27524","0.25"
"2016-04-08","03:30:45","multicloud","aws","python","download","310","6787.64390945","18952","0.15"
"2016-04-08","03:30:48","nativa","aws","python","download","310","4990.16284943","27436","0.24"
"2016-04-08","03:30:53","multicloud","aws","python","download","310","6909.13105011","19024","0.15"
"2016-04-08","03:30:53","nativa","aws","python","download","310","4974.14278984","27456","0.25"
"2016-04-08","03:30:59","nativa","aws","python","download","310","5430.34505844","27520","0.25"
"2016-04-08","03:31:01","multicloud","aws","python","download","310","6865.81897736","19148","0.15"
"2016-04-08","03:31:05","nativa","aws","python","download","310","5582.02004433","27476","0.25"
"2016-04-08","03:31:09","multicloud","aws","python","download","310","6982.48505592","19020","0.15"
"2016-04-08","03:31:10","nativa","aws","python","download","310","4836.43198013","27468","0.25"
"2016-04-08","03:31:16","nativa","aws","python","download","310","5432.54804611","27548","0.25"
"2016-04-08","03:31:18","multicloud","aws","python","download","310","7142.8091526","19072","0.15"
"2016-04-08","03:31:21","nativa","aws","python","download","310","5388.35692406","27460","0.25"
"2016-04-08","03:31:26","multicloud","aws","python","download","310","6962.58687973","19084","0.14"
"2016-04-08","03:31:27","nativa","aws","python","download","310","5661.28802299","27548","0.24"
"2016-04-08","03:31:33","nativa","aws","python","download","310","4885.08200645","27460","0.25"
"2016-04-08","03:31:34","multicloud","aws","python","download","310","6827.39281654","19012","0.14"
"2016-04-08","03:31:38","nativa","aws","python","download","310","5393.14293861","27572","0.25"
"2016-04-08","03:31:42","multicloud","aws","python","download","310","7128.7779808","19080","0.14"
"2016-04-08","03:31:43","nativa","aws","python","download","310","4818.24994087","27480","0.25"
"2016-04-08","03:31:49","nativa","aws","python","download","310","4884.35602188","27464","0.26"
"2016-04-08","03:31:50","multicloud","aws","python","download","310","6361.54317856","19068","0.15"
"2016-04-08","03:31:54","nativa","aws","python","download","310","4814.14198875","27476","0.25"
"2016-04-08","03:31:58","multicloud","aws","python","download","310","7073.44198227","19020","0.14"
"2016-04-08","03:31:59","nativa","aws","python","download","310","5402.56214142","27508","0.25"
"2016-04-08","03:32:05","nativa","aws","python","download","310","4992.28692055","27424","0.25"
"2016-04-08","03:32:06","multicloud","aws","python","download","310","7049.10778999","18992","0.15"
"2016-04-08","03:32:10","nativa","aws","python","download","310","5135.47301292","27528","0.25"
"2016-04-08","03:32:14","multicloud","aws","python","download","310","7013.31806183","19064","0.14"
"2016-04-08","03:32:15","nativa","aws","python","download","310","4938.76099586","27548","0.26"
"2016-04-08","03:32:21","nativa","aws","python","download","310","5406.5451622","27464","0.25"
"2016-04-08","03:32:22","multicloud","aws","python","download","310","6834.84601974","19024","0.15"
"2016-04-08","03:32:26","nativa","aws","python","download","310","4873.46220016","27488","0.25"
"2016-04-08","03:32:30","multicloud","aws","python","download","310","6158.28514099","19016","0.14"
"2016-04-08","03:32:32","nativa","aws","python","download","310","5406.69512749","27556","0.25"
"2016-04-08","03:32:38","multicloud","aws","python","download","310","7060.32991409","19088","0.15"
"2016-04-08","03:32:39","nativa","aws","python","download","310","6419.6228981","27508","0.26"
"2016-04-08","03:32:44","nativa","aws","python","download","310","5557.295084","27464","0.25"
"2016-04-08","03:32:46","multicloud","aws","python","download","310","6768.93281937","18952","0.14"
"2016-04-08","03:32:50","nativa","aws","python","download","310","5440.03796577","27572","0.25"
"2016-04-08","03:32:54","multicloud","aws","python","download","310","6889.25004005","19088","0.14"
"2016-04-08","03:32:56","nativa","aws","python","download","310","5481.47106171","27520","0.26"
"2016-04-08","03:33:02","nativa","aws","python","download","310","5581.46691322","27520","0.25"
"2016-04-08","03:33:03","multicloud","aws","python","download","310","7051.89490318","18988","0.15"
"2016-04-08","03:33:07","nativa","aws","python","download","310","5413.25092316","27460","0.26"
"2016-04-08","03:33:11","multicloud","aws","python","download","310","7418.86997223","19116","0.15"
"2016-04-08","03:33:13","nativa","aws","python","download","310","5420.52197456","27492","0.25"
"2016-04-08","03:33:18","nativa","aws","python","download","310","5027.93598175","27512","0.25"
"2016-04-08","03:33:19","multicloud","aws","python","download","310","6515.28692245","19116","0.15"
"2016-04-08","03:33:24","nativa","aws","python","download","310","5606.63700104","27476","0.25"
"2016-04-08","03:33:26","multicloud","aws","python","download","310","6378.56793404","19084","0.14"
"2016-04-08","03:33:30","nativa","aws","python","download","310","4896.85106277","27424","0.25"
"2016-04-08","03:33:35","multicloud","aws","python","download","310","6978.1191349","19076","0.14"
"2016-04-08","03:33:35","nativa","aws","python","download","310","5455.91807365","27480","0.25"
"2016-04-08","03:33:41","nativa","aws","python","download","310","5448.04811478","27464","0.25"
"2016-04-08","03:33:43","multicloud","aws","python","download","310","6959.815979","19000","0.15"
"2016-04-08","03:33:47","nativa","aws","python","download","310","5410.16888618","27552","0.24"
"2016-04-08","03:33:50","multicloud","aws","python","download","310","6565.67716599","19068","0.14"
"2016-04-08","03:33:52","nativa","aws","python","download","310","4942.49391556","27524","0.26"
"2016-04-08","03:33:57","nativa","aws","python","download","310","4832.01003075","27496","0.25"
"2016-04-08","03:34:00","multicloud","aws","python","download","310","8735.67986488","19068","0.14"
"2016-04-08","03:34:03","nativa","aws","python","download","310","5389.22691345","27492","0.26"
"2016-04-08","03:34:08","multicloud","aws","python","download","310","6852.18906403","18952","0.14"
